Time (s),Gyroscope x (rad/s),Gyroscope y (rad/s),Gyroscope z (rad/s)
51.98672298,-0.3987151384,-0.7373336554,-0.7175602317
51.99679378,-0.378444761,-0.8117907047,-0.8180261254
52.00686458,-0.3502520323,-0.8817294836,-0.931109786
52.01693538,-0.3127380013,-0.9619971514,-1.055519223
52.02697566,-0.2762896121,-1.030227065,-1.186316729
52.03707698,-0.2466123104,-1.086215734,-1.323265433
52.04711727,-0.21384947,-1.154571414,-1.469053507
52.05721858,-0.1710664928,-1.230240345,-1.625835657
52.06728939,-0.1155777797,-1.308106899,-1.806896448
52.07736019,-0.05061664432,-1.386160851,-1.986970544
52.08743099,0.01775940694,-1.450452805,-2.148579359
52.09747127,0.09475507587,-1.515607357,-2.323636055
52.10757259,0.1865127534,-1.562143922,-2.538913012
52.11761287,0.291025281,-1.595399976,-2.746216774
52.12771419,0.3964541554,-1.608080864,-2.914576292
52.13778499,0.5176918507,-1.623612165,-3.071690798
52.14785579,0.6703338623,-1.655335188,-3.254942894
52.15792659,0.830111444,-1.68418169,-3.411389112
52.16802791,0.9969444275,-1.718216419,-3.547510147
52.1780682,1.168557286,-1.758634448,-3.66979599
52.18816951,1.35817492,-1.810777068,-3.800806046
52.19824031,1.555517435,-1.856861353,-3.91987443
52.20831112,1.741875529,-1.887491345,-3.994293213
52.2183514,1.898340464,-1.894674659,-4.011193275
52.22845272,2.030633688,-1.887591004,-3.987344742
52.238493,2.14728713,-1.88054502,-3.925041437
52.24859432,2.212460518,-1.849015355,-3.818351269
52.25866512,2.271803379,-1.829854488,-3.703562021
52.26873592,2.317277908,-1.808966398,-3.571193218
52.27880672,2.321747065,-1.770505667,-3.405435801
52.28887752,2.308400154,-1.724813223,-3.201199293
52.2989178,2.253607512,-1.660980344,-2.957367182
52.3089886,2.174291372,-1.592442513,-2.686229706
52.31905941,2.090239525,-1.52637887,-2.411992788
52.32913021,1.873972893,-1.498163462,-1.992246985
52.33920101,1.873972893,-1.498163462,-1.992246985
52.34927181,1.174658179,-1.39253962,-0.8518027663
52.35937313,0.8555973768,-1.293089867,-0.3272139728
52.36947444,0.5040863156,-1.164284468,0.2470729053
52.37954525,0.1273162365,-0.9895837307,0.8467953801
52.38961605,-0.2298323065,-0.787781179,1.433173299
52.39968685,-0.595215261,-0.5462062955,2.015100956
52.40975765,-0.9414514899,-0.2676964998,2.586592913
52.41979793,-1.254267335,0.05591378361,3.135487795
52.42989925,-1.517609715,0.4179231524,3.635169744
52.43997005,-1.710383773,0.785147965,4.055027962
52.45004085,-1.810899377,1.115861297,4.378804684
52.46011165,-1.812768221,1.374254465,4.581898212
52.47018245,-1.741406441,1.574065089,4.665894508
52.48025325,-1.629984498,1.759865999,4.646555901
52.49032405,-1.5068537,1.913037777,4.47943306
52.50039486,-1.386533856,2.046945333,4.253983021
52.51046566,-1.241847277,2.157339334,4.040347099
52.52053646,-1.063913465,2.198227167,3.816161871
52.53057674,-0.8991279602,2.186603546,3.547995329
52.5405865,-0.7626579404,2.126208067,3.258823872
52.55074886,-0.6525966525,2.063163519,2.976697206
52.56081966,-0.5130600333,2.011879921,2.695607901
52.57092098,-0.3351393044,1.934709191,2.403185606
52.58099178,-0.1362981647,1.816614389,2.061491013
52.5910931,0.1027719527,1.659240723,1.644549012
52.60110286,0.3087939024,1.473698974,1.225303173
52.61117366,0.4061839581,1.335483074,0.920470655
52.62124446,0.4970676303,1.208711267,0.6983143091
52.63131527,0.5646831989,1.092235446,0.4641446769
52.64138607,0.6192076802,0.960824132,0.2245304137
52.65148738,0.6580659151,0.846798718,0.006459609605
52.66155819,0.6896136999,0.7316927314,-0.1807371825
52.67162899,0.7148164511,0.6238978505,-0.332609266
52.68166927,0.7390128374,0.5159972906,-0.4475862682
52.69170955,0.7590945959,0.4189483225,-0.5349587202
52.70196346,0.7698138952,0.3424037993,-0.5883644223
52.72189144,0.7709713578,0.2539995313,-0.6003893018
52.73199276,0.7295356989,0.2356066406,-0.550560832
52.74203304,0.66833812,0.2255607992,-0.4910081625
52.75213436,0.5818873644,0.2105832845,-0.4378482699
52.76220516,0.4992426932,0.2344228774,-0.3655180335
52.77227596,0.4022594988,0.2971371114,-0.2046646178
52.78234676,0.3005974889,0.374946326,-0.01133505069
52.79241756,0.199772343,0.4689323902,0.2005561143
52.80248836,0.1239252165,0.5306860209,0.3852621615
52.81255916,0.06827730685,0.5749877691,0.5279270411
52.82262996,0.004236813169,0.5955001116,0.6413400173
52.83270076,-0.06847005337,0.6166474819,0.7437455058
52.84277156,-0.1422571242,0.6342642307,0.8349707723
52.85281185,-0.2090916336,0.6435195208,0.9077878594
52.86291316,-0.265629679,0.6508944035,0.9572219253
52.87298397,-0.3068370521,0.6507524252,0.9823426008
52.88302425,-0.3314348459,0.6464589834,0.9844347835
52.89309505,-0.3397365808,0.6353396773,0.9697729349
52.90316585,-0.3374052346,0.6300059557,0.9446238279
52.91326717,-0.3249481618,0.6132398248,0.9126986861
52.92330745,-0.3073045611,0.5906148553,0.8753775954
52.93337825,-0.2886709571,0.5718355179,0.8317004442
52.94344905,-0.2697939575,0.5490580797,0.7819609642
52.95355037,-0.250951916,0.5205458403,0.7299206853
52.96362117,-0.2327087671,0.4859038591,0.678561151
52.97421077,-0.2168045193,0.4529221058,0.6281958818
52.98425106,-0.2041294128,0.4197882712,0.5775896907
52.99429134,-0.1962619424,0.3851425946,0.5275777578
53.0043011,-0.1965181381,0.3563216329,0.4800418317
53.01431087,-0.2073101699,0.3267768621,0.4362575114
53.02435115,-0.2315704376,0.313269943,0.3964693248
53.03439144,-0.2656499147,0.3028615117,0.3609269559
53.0444012,-0.3060597181,0.2979901135,0.3310823739
53.05444149,-0.3466123044,0.2818965018,0.2995618284
53.06445125,-0.3852171898,0.2656370699,0.2612752616
53.07446102,-0.4195944369,0.2401021272,0.21251598
53.0845013,-0.4502878487,0.2098931372,0.1513990611
53.0945721,-0.4786113203,0.1735996753,0.07760196179
53.10461238,-0.5035735965,0.12793082,-0.008334742859
53.11465267,-0.5228646398,0.06976504624,-0.1065405235
53.12472347,-0.5368779302,0.006484534126,-0.2166996896
53.13479427,-0.5435143113,-0.07305919379,-0.3384971321
53.14489559,-0.5405911207,-0.1799641699,-0.4719099998
53.15496639,-0.5286570787,-0.3027421236,-0.6170024276
53.16500667,-0.5065354109,-0.4489995241,-0.7782403827
53.17507747,-0.4868139625,-0.608681798,-0.9582101703
53.18517879,-0.4822436571,-0.7685638666,-1.155527115
53.19521907,-0.4689261019,-0.9222031236,-1.388903618
53.20525936,-0.4367445707,-1.067149401,-1.629880786
53.21533016,-0.3859342337,-1.216885567,-1.837930679
53.22540096,-0.330793947,-1.349454165,-2.032533169
53.23547176,-0.2715747058,-1.484456539,-2.256866932
53.24554256,-0.190249294,-1.641169786,-2.496579885
53.25613216,-0.08790103346,-1.773652673,-2.700471401
53.26617244,0.04188261181,-1.911152601,-2.887411118
53.27618221,0.2029127479,-2.070667505,-3.105291367
53.28622249,0.3925615847,-2.236577272,-3.326930761
53.29623226,0.6079825163,-2.385581255,-3.522380352
53.30627254,0.8613307476,-2.530179262,-3.714557886
53.31628231,1.14033854,-2.65417695,-3.89562273
53.32629207,1.441858888,-2.762045145,-4.056411266
53.33633236,1.739417315,-2.835747719,-4.175376415
53.34634212,2.009629965,-2.870776653,-4.232118607
53.3563824,2.243324995,-2.87147665,-4.23503828
53.36642269,2.42601943,-2.831353188,-4.190897465
53.37646297,2.560579538,-2.764382601,-4.098834038
53.38653377,2.658978939,-2.680838346,-4.00339365
53.39660457,2.728750706,-2.589091539,-3.883399725
53.40667537,2.748522043,-2.487991095,-3.730250359
53.41674617,2.732036114,-2.365240574,-3.531570435
53.42681697,2.704625368,-2.222741127,-3.287307978
53.43688778,2.66164422,-2.055007696,-3.009301186
53.44695858,2.605014086,-1.886394978,-2.69336462
53.45702938,2.52550745,-1.705146909,-2.258476734
53.46710018,2.437292814,-1.536008358,-1.734515548
53.47717098,2.350821495,-1.423679471,-1.233551621
53.48724178,2.280062675,-1.348304629,-0.7651361823
53.49731258,2.208643675,-1.278469801,-0.1949841231
53.50738338,2.152830601,-1.234956264,0.4029891193
53.51745418,2.117481232,-1.22257781,0.9167496562
53.52752498,2.088125944,-1.226661325,1.401151776
53.53759578,2.055005074,-1.257680058,1.84703064
53.54766658,2.001203775,-1.315952182,2.263113499
53.55773738,1.920635104,-1.388907909,2.659403563
53.56780819,1.808142781,-1.461134315,3.033891916
53.57787899,1.654355407,-1.506115079,3.381297588
53.58794979,1.485006213,-1.530930281,3.666680813
53.59802059,1.313198686,-1.526490569,3.875253677
53.60809139,1.155342698,-1.499074697,3.983637094
53.61816219,1.024223208,-1.481232166,3.992904902
53.62823299,0.9242529273,-1.473962784,3.886162996
53.63830379,0.843325913,-1.476200819,3.728496075
53.64837459,0.7598844171,-1.467515111,3.584286928
53.65844539,0.6847615242,-1.460559368,3.425864697
53.66851619,0.6318116784,-1.452513933,3.208490372
53.67858699,0.5923400521,-1.423418641,2.988791943
53.68862728,0.5610967278,-1.376965523,2.756765842
53.6987286,0.5340437293,-1.33283186,2.509961367
53.7087994,0.5094150305,-1.276000619,2.255999327
53.7188702,0.4863249063,-1.22312355,2.006999731
53.728941,0.4565930665,-1.164439917,1.786460161
53.7390118,0.4934946597,-1.090740681,1.495217085
53.7490826,0.584387064,-1.012206912,1.13071692
53.7591534,0.6590086818,-0.9357922673,0.8101015687
53.7692242,0.6736345291,-0.8675213456,0.590261817
53.779295,0.6938399076,-0.7955245972,0.3846176565
53.7893658,0.7298865318,-0.6907186508,0.2269420177
53.7994366,0.7699391842,-0.57011801,0.1129616946
53.8095074,0.8118543625,-0.4514946342,0.02134150453
53.81957821,0.859300673,-0.3454797864,-0.05861702934
53.829649,0.9134238362,-0.24965325,-0.1222625524
53.83971981,0.9715502262,-0.1674082726,-0.1668743193
53.84979061,1.028367519,-0.09416102618,-0.1845167726
53.85986141,1.076244593,-0.01412228122,-0.1762113273
53.86993221,1.113810182,0.05539172888,-0.1545665711
53.88000301,1.14116478,0.09814226627,-0.1340928674
53.89007381,1.150435686,0.1441440731,-0.06354001164
53.90014461,1.137024164,0.2232640386,0.0949497968
53.91021541,1.103292823,0.3287012279,0.2859718204
53.92028621,1.064488888,0.4211407602,0.4664658904
53.93035701,1.009813428,0.4815522432,0.6382594705
53.94042781,0.9349927902,0.5624400973,0.8290127516
53.95049862,0.8496294618,0.6292069554,1.009215474
53.96056942,0.7517344952,0.6931331754,1.170457482
53.97064022,0.6439406276,0.7574182153,1.318209767
53.98071102,0.5299540162,0.8107167482,1.442911625
53.99078182,0.4176519513,0.8598536253,1.541571498
54.00085262,0.323109448,0.8923285007,1.596939087
54.01092342,0.2592407465,0.9073237777,1.603979349
54.02099422,0.1744626909,0.870667696,1.577472448
54.03106502,0.06791123748,0.8024896979,1.523497343
54.04113582,-0.0483898595,0.7132634521,1.449874401
54.05120662,-0.1581324339,0.6208979487,1.359939456
54.06127742,-0.2511845231,0.5106558204,1.25639832
54.07134822,-0.3235217929,0.3915669322,1.139241457
54.08141902,-0.3728575706,0.27904284,1.016324878
54.09148983,-0.4022495747,0.1772371083,0.9086509943
54.10156063,-0.419980973,0.06285845488,0.8027881384
54.11163143,-0.4333315194,-0.2074339688,0.5457642674
54.12170223,-0.4442396462,-0.5308828354,0.2540864646
54.13177303,-0.4548276365,-0.8354783058,-0.01262800023
54.14184383,-0.4484408498,-1.108541846,-0.2466463298
54.15191463,-0.4273139238,-1.391860485,-0.4872092307
54.16198543,-0.3983423412,-1.632804036,-0.6953251362
54.17205623,-0.3567178547,-1.822420359,-0.8696616888
54.18212703,-0.3064518869,-1.991595626,-1.020933151
54.19219783,-0.2537551224,-2.124504328,-1.156298637
54.20226863,-0.1984967291,-2.238957405,-1.277818561
54.21233944,-0.143718034,-2.329294205,-1.384815574
54.22241024,-0.08706526458,-2.427222252,-1.474229455
54.23248104,-0.02820749208,-2.540005207,-1.546587467
54.24255184,0.03185859695,-2.683072567,-1.604515195
54.25262264,0.08827889711,-2.840040445,-1.648366809
54.26269344,0.1391080469,-2.998990536,-1.677732348
54.27276424,0.1951150745,-3.191415787,-1.692914367
54.28283504,0.2551670671,-3.386810064,-1.695680022
54.29290584,0.3286702037,-3.605139494,-1.688636303
54.30297664,0.4075450003,-3.814649105,-1.67081213
54.31304744,0.4941069186,-4.028318405,-1.642298579
54.32311824,0.5789055824,-4.226806164,-1.599751592
54.33318904,0.6604365706,-4.417407036,-1.545135617
54.34325985,0.7396850586,-4.612305164,-1.482910037
54.35333065,0.8201033473,-4.822012901,-1.419728518
54.36340145,0.9110656977,-5.067840576,-1.363344789
54.37347225,1.006834626,-5.328813553,-1.319440246
54.38354305,1.095232606,-5.567168713,-1.289383888
54.39361385,1.182761312,-5.789735317,-1.275298238
54.40368465,1.264023304,-5.974524498,-1.276311994
54.41375545,1.32872963,-6.089120865,-1.287373185
54.42382625,1.387789965,-6.148727894,-1.30484283
54.43389705,1.435571432,-6.139860153,-1.32013762
54.44396785,1.468672872,-6.070360661,-1.34592855
54.45403865,1.47492671,-5.922357082,-1.410341024
54.46410946,1.458062768,-5.696679592,-1.499286175
54.47418026,1.421989918,-5.431679249,-1.623765588
54.48425106,1.374181867,-5.148132801,-1.738943696
54.49432186,1.325443625,-4.84357214,-1.818391562
54.50439266,1.268189907,-4.512426853,-1.897178769
54.51446346,1.199193239,-4.142763138,-1.975779891
54.52453426,1.134645224,-3.768687963,-2.044475317
54.53460506,1.06439805,-3.381423712,-2.101999998
54.54467586,0.9971464276,-2.997092247,-2.159412384
54.55474666,0.9261482954,-2.613525391,-2.214377403
54.56481746,0.8643867373,-2.258890152,-2.266350746
54.57488826,0.8185170293,-1.945613265,-2.313127518
54.58495906,0.7661046386,-1.641890168,-2.345709801
54.59502986,0.6913318038,-1.330153108,-2.358985662
54.60510066,0.5998794436,-1.020646572,-2.353826761
54.61517147,0.4966342449,-0.7250739932,-2.326492071
54.62524227,0.4038381279,-0.4760828316,-2.277322054
54.63531307,0.3180067837,-0.2799267769,-2.19952774
54.64538387,0.2728665173,-0.09326793998,-2.093182802
54.65545467,0.2656173706,0.06930129975,-1.962157011
54.66552547,0.2717684805,0.2060191631,-1.809232116
54.67559627,0.2818977237,0.3045919538,-1.647248507
54.68566707,0.2786717415,0.3691654503,-1.47382915
54.69570736,0.2754480243,0.364466846,-1.144378781
54.70571712,0.2979982793,0.3330178261,-0.6861269474
54.71587947,0.3301173151,0.2725185752,-0.1393642426
54.72595028,0.3314301372,0.2182604522,0.3493648171
54.73602108,0.3280762136,0.1582214683,0.8180272579
54.74609188,0.344784826,0.06636554748,1.392017841
54.75616268,0.3498811424,-0.03889256716,1.880674362
54.76623348,0.3410185277,-0.1642020494,2.339401245
54.77630428,0.3155627251,-0.3165211976,2.752733469
54.78637508,0.2709412575,-0.4627948701,3.104523659
54.79644588,0.2167801559,-0.5944898129,3.383019447
54.80651668,0.1510639042,-0.6844738722,3.585675716
54.81658748,0.08887923509,-0.7403758764,3.710002422
54.82665828,0.03620783985,-0.75917238,3.753439903
54.83672908,-0.004795426503,-0.7167670131,3.668726206
54.84679988,-0.03974368423,-0.6327089667,3.531660318
54.85687069,-0.06051211804,-0.5522065759,3.390334845
54.86694149,-0.0635907948,-0.4838944674,3.222901344
54.87701229,-0.05143534392,-0.3999489248,3.016667604
54.88708309,-0.02311311103,-0.3365579844,2.799079657
54.89715389,0.005863126833,-0.2737608254,2.572680473
54.90722469,0.02943037264,-0.2203846872,2.338839293
54.91729549,0.04242704064,-0.1644608527,2.108059406
54.92736629,0.05306152627,-0.1265712529,1.890713334
54.93743709,0.07855010778,-0.09338276833,1.706644058
54.94750789,0.1781871766,0.04293413833,1.394602776
54.95760921,0.2905197442,0.2119803578,1.054948688
54.96764949,0.3814304769,0.3626113534,0.7372934222
54.97772029,0.4316753447,0.4414970875,0.4972435832
54.9877911,0.4588241875,0.4994001687,0.2658956647
54.9978619,0.4995302558,0.5516032577,0.05188539252
55.0079327,0.5449724197,0.5787863135,-0.1234411001
55.0180035,0.5942128897,0.5899513364,-0.2639960349
55.0285931,0.6468738317,0.5810036063,-0.3754914999
55.03860286,0.6997627616,0.554625988,-0.4574792683
55.04864315,0.7523157597,0.5028471351,-0.5100908875
55.05865291,0.7995554805,0.4400646687,-0.5342033505
55.0686932,0.8358322978,0.3854012489,-0.5277106166
55.07870296,0.8615507483,0.3272479773,-0.4932108521
55.08871273,0.8777544498,0.2507950962,-0.442311734
55.09872249,0.876752913,0.1701065898,-0.3943498433
55.10876278,0.8591052294,0.08699641377,-0.3479581177
55.11877254,0.8444948196,-0.06035109237,-0.1525284946
55.12887386,0.8177125454,-0.19332394,0.05494303256
55.13894466,0.7872161865,-0.3334687054,0.2605647147
55.14901546,0.7497373223,-0.4737382531,0.4951560199
55.15908626,0.7129964828,-0.6498407722,0.7124167681
55.16912654,0.6641767025,-0.7885311842,0.8843573928
55.18923763,0.5805230737,-1.018581271,1.149199128
55.19933895,0.5313031673,-1.11047256,1.230792522
55.20940975,0.4717822671,-1.194074869,1.284281611
55.21945003,0.3895615041,-1.23042953,1.271473646
55.22955135,0.3111359775,-1.30583322,1.25532639
55.23959163,0.2269348502,-1.360211968,1.21118474
55.24969295,0.1460101902,-1.387760043,1.146139979
55.25982479,0.07720506191,-1.383730054,1.066206455
55.27053646,0.02759893984,-1.367844582,0.9761015773
55.2905865,-0.02090512961,-1.333764911,0.8015490174
55.30059627,-0.03142617643,-1.311739087,0.7098078728
55.31060604,-0.04065820575,-1.308138371,0.6328132153
55.3206158,-0.0474425517,-1.257250667,0.5168329477
55.33065608,-0.05416118354,-1.211663485,0.3800557554
55.34066585,-0.06086952984,-1.141394854,0.2161108255
55.35070613,-0.06789954752,-1.074448705,0.05028285459
55.3607159,-0.07687997818,-1.012188554,-0.09240054339
55.37072566,-0.08862502873,-0.9835859537,-0.2001450658
55.38079647,-0.1082638949,-0.9796380997,-0.2790688276
55.39080623,-0.1380875111,-0.9935401678,-0.3382633328
55.41085628,-0.2268608063,-1.083642483,-0.4249832034
55.42089656,-0.2675982714,-1.166878581,-0.4481550455
55.43096736,-0.3048484921,-1.269905567,-0.4634186327
55.44103816,-0.3280165493,-1.352732062,-0.4626299441
55.45110897,-0.3495257497,-1.470399618,-0.4710389078
55.46111873,-0.3622654378,-1.571076512,-0.4787082374
55.47125057,-0.3677581251,-1.646478415,-0.4875097573
55.48132137,-0.3669840991,-1.723271132,-0.5008999705
55.49139217,-0.3615771532,-1.804893494,-0.5199776292
55.50146297,-0.3553546965,-1.863161683,-0.5433698893
55.51156429,-0.3481661975,-1.892682433,-0.5726583004
55.52160457,-0.335545212,-1.911293387,-0.6151830554
55.53167537,-0.3175503314,-1.89631319,-0.677092433
55.54174617,-0.291333735,-1.861761928,-0.7631773949
55.55181697,-0.2599416971,-1.796811104,-0.8675174117
55.56188778,-0.2246727198,-1.718646288,-0.9846099019
55.57195858,-0.1971170604,-1.625358939,-1.113582492
55.59206966,-0.1931489706,-1.39392972,-1.455891609
55.60214046,-0.1843746752,-1.202916503,-1.652636766
55.61224178,-0.1606858224,-1.041360736,-1.829643726
55.6223431,-0.1388610601,-0.8456149697,-1.935962558
55.63238338,-0.1291266084,-0.6508337855,-2.122307062
55.6424847,-0.1398558468,-0.4096464515,-2.316315889
55.6525555,-0.1706991345,-0.1596680731,-2.48613739
55.6626263,-0.220606938,0.1086474955,-2.662014008
55.67272762,-0.2835893929,0.3943889737,-2.836308956
55.68279842,-0.350969851,0.6751731634,-3.002211809
55.69286922,-0.4176772237,0.9244641066,-3.164337158
55.7029095,-0.5051503778,1.169903159,-3.312802076
55.7129803,-0.634596169,1.430253386,-3.436433554
55.72299007,-0.7861633897,1.679781556,-3.537567854
55.73306087,-0.935598731,1.887680769,-3.615766048
55.74340633,-1.056984425,2.024533987,-3.66670537
55.76330379,-1.200246692,2.100518465,-3.615903378
55.77334407,-1.242092013,2.06362319,-3.529864073
55.78341487,-1.283423305,2.014593363,-3.429362297
55.79351619,-1.267154813,1.878467321,-3.210013866
55.80355648,-1.272411466,1.788887382,-3.038945436
55.81365779,-1.255835652,1.706229687,-2.829810143
55.82369808,-1.21990633,1.625396729,-2.596237898
55.8337994,-1.167510271,1.536476016,-2.308511257
55.84383968,-1.070269465,1.447491765,-1.888096094
55.85391048,-0.9926176071,1.327695966,-1.389671445
55.86398128,-0.9302510619,1.185400724,-0.9074777961
55.87402156,-0.8737210035,1.038917899,-0.3951918781
55.88412288,-0.7996920347,0.863956213,0.2558979988
55.89419368,-0.7314611077,0.7055750489,0.8485924602
55.90426448,-0.6750505567,0.5570452213,1.45321846
55.91433528,-0.6148278713,0.4008900821,2.044847727
55.92440608,-0.5560037494,0.2363222539,2.604842424
55.9345074,-0.5002250075,0.06409358233,3.121764183
55.94454769,-0.4656487703,-0.1051238403,3.587917089
55.95461849,-0.4458581209,-0.274822861,3.99036622
55.96471981,-0.4567176402,-0.4169627428,4.3258214
55.97476009,-0.4924452603,-0.5345500112,4.610105038
55.98486141,-0.5291534662,-0.6089286208,4.834878445
55.99490169,-0.5568352342,-0.6510173082,4.982758045
56.00497249,-0.577591598,-0.6388770342,5.036381245
56.01501278,-0.5712548494,-0.5832616687,5.005365849
56.02502254,-0.5353613496,-0.4887468219,4.874235153
56.03518489,-0.4974071383,-0.3250944614,4.623251438
56.0452557,-0.4577358663,-0.1448772997,4.296790123
56.0553265,-0.4016598463,0.02749472484,3.989272356
56.0653973,-0.3387556672,0.1841104329,3.671436787
56.07549862,-0.2794787288,0.3364810348,3.342940331
56.0855389,-0.2348686457,0.4752991498,3.013113499
56.0956097,-0.1840462089,0.5795365572,2.69735527
56.1056805,-0.05884491652,0.7008713484,2.354228973
56.1157513,0.111432448,0.8484143019,1.960558057
56.1258221,0.300213635,1.004915833,1.538737774
56.1358929,0.4189579785,1.121847391,1.174111724
56.1459637,0.4863196611,1.198463678,0.8680888414
56.1560345,0.5657829046,1.313939452,0.5270563364
56.1661053,0.6563363671,1.463258743,0.1346819699
56.1761761,0.6879330277,1.536513925,-0.1378765702
56.18624691,0.6721318364,1.533777475,-0.3031583726
56.19634822,0.6627694964,1.547939777,-0.4739205539
56.20638851,0.689651072,1.555046082,-0.6300700307
56.21645931,0.7383238077,1.556084156,-0.7742777467
56.22653011,0.7720437646,1.53510046,-0.9055671096
56.23663143,0.7767431736,1.503183365,-1.016747236
56.24667171,0.7688077092,1.439477205,-1.091949105
56.25674251,0.770968318,1.335629344,-1.125323772
56.26681331,0.771397233,1.189199448,-1.113867879
56.27688411,0.7691827416,0.9959697127,-1.05282259
56.28695491,0.7627411485,0.7702850103,-0.9578670263
56.29702571,0.748103857,0.5357572436,-0.8490036726
56.30709652,0.7151539326,0.3472794294,-0.751096189
56.31716732,0.6788696647,0.167170912,-0.6698984504
56.32723812,0.6399956346,-0.06179588288,-0.3745124936
56.33733944,0.5772945881,-0.2807276845,-0.0808775723
56.34741024,0.4987353086,-0.4550693631,0.1321198642
56.35745052,0.4290681183,-0.6217949986,0.3561082184
56.36755184,0.3426566124,-0.7692838907,0.543722868
56.37759212,0.2551863492,-0.8963983059,0.6889998317
56.38766292,0.1634086072,-1.010836244,0.8025225997
56.39773372,0.04810804129,-1.143553615,0.8971844316
56.40780452,-0.07467695326,-1.290780067,0.9693254828
56.41787532,-0.191046983,-1.411449432,1.005614519
56.42794612,-0.2881787717,-1.494080424,0.9986809492
56.43801693,-0.3564239442,-1.550885201,0.9586894512
56.44808773,-0.394459784,-1.567499995,0.8957329392
56.45815853,-0.407764107,-1.566232324,0.8113311529
56.46825985,-0.4069399238,-1.539897323,0.7120193243
56.47833065,-0.3952829242,-1.511562943,0.6134927273
56.48840145,-0.3821082115,-1.483593941,0.5349167585
56.49844173,-0.3683156371,-1.444914699,0.4423124492
56.50854305,-0.3497588933,-1.391840696,0.2874402702
56.51858333,-0.3300706744,-1.301793933,0.0769425258
56.52865413,-0.3111028373,-1.193942904,-0.1456690878
56.53875545,-0.288913846,-1.115817785,-0.33207196
56.54879573,-0.2661825716,-1.065725207,-0.46193555
56.55889705,-0.2503336668,-1.01099968,-0.5546122789
56.56893734,-0.2351164967,-0.9791292548,-0.6373019814
56.57900814,-0.2187735885,-0.9556213617,-0.7180194259
56.58910946,-0.1983293891,-0.9406904578,-0.794765532
56.59914974,-0.175520286,-0.9146362543,-0.8640645146
56.60922054,-0.1479405314,-0.8892031312,-0.9267317057
56.61932186,-0.1155545339,-0.8701057434,-0.9809889197
56.62936214,-0.07967609912,-0.8590800166,-1.025118232
56.63946346,-0.04336576536,-0.8509049416,-1.056644201
56.64953426,-0.009932667948,-0.8438088298,-1.072564244
56.65957454,0.01985511184,-0.8454746604,-1.071805596
56.66964534,0.06581456214,-0.8684648871,-1.054730892
56.67971614,0.1217186302,-0.8793218732,-1.020201683
56.68978694,0.1895100027,-0.8997421861,-0.9742132425
56.69985775,0.2555380166,-0.9186387062,-0.9182909727
56.70989803,0.3140886724,-0.9504472613,-0.8559849858
56.71999935,0.356939137,-0.9917305112,-0.7900836468
56.73007015,0.3854295611,-1.046401262,-0.7257971168
56.74014095,0.3980814219,-1.08905983,-0.6588401198
56.75021175,0.4003048837,-1.122358799,-0.5875940919
56.76028255,0.4057734311,-1.172991037,-0.517034471
56.77038387,0.4140933156,-1.225126505,-0.4523175955
56.78042415,0.420855701,-1.256943464,-0.3878082633
56.79052547,0.4304879904,-1.2846421,-0.3192704618
56.80056575,0.4277125001,-1.337578416,-0.2545616031
56.81063655,0.4088904858,-1.383744597,-0.2002194673
56.82070736,0.3773324192,-1.401917815,-0.1590731889
56.83077816,0.3407106698,-1.388219595,-0.1337910295
56.84084896,0.3106693029,-1.360264182,-0.1260491014
56.85091976,0.2903558314,-1.314973831,-0.1293591857
56.86099056,0.285084933,-1.276569843,-0.1324548274
56.87106136,0.2851205468,-1.226447344,-0.1443389058
56.88113216,0.2784609795,-1.128411174,-0.2148066461
56.89120296,0.2560634613,-0.9668492079,-0.3554060459
56.90127376,0.2224986553,-0.7621449232,-0.5516039133
56.91134456,0.1687314212,-0.5202069283,-0.7695381045
56.92141536,0.1039730683,-0.2944361866,-0.9754737616
56.93148616,0.02732460015,-0.09098987281,-1.158670425
56.94155696,-0.06776951998,0.1071715057,-1.33786869
56.95162777,-0.2003512681,0.3382571042,-1.565628529
56.96169857,-0.3582447767,0.5720108747,-1.810158849
56.97179988,-0.5135119557,0.7702327371,-2.000010967
56.98184017,-0.6682248712,0.9341481328,-2.164808035
56.99191097,-0.8630684018,1.113870025,-2.37765193
57.00198177,-1.053493738,1.257462621,-2.560920954
57.01205257,-1.227140188,1.354354382,-2.713396072
57.02212337,-1.379322171,1.413676739,-2.830615997
57.03216365,-1.505439758,1.43699491,-2.914290428
57.04226497,-1.630929947,1.452313066,-2.973703384
57.05236629,-1.735003114,1.440594673,-3.01466608
57.06240657,-1.820239544,1.415318012,-3.031088352
57.07250789,-1.872030973,1.367425323,-3.01974225
57.08254818,-1.877510905,1.292875528,-2.975596905
57.09313778,-1.8713063,1.215237975,-2.920000315
57.11324886,-1.84251678,1.073806047,-2.828473806
57.12325862,-1.759544373,0.9842416644,-2.706985235
57.14330867,-1.54418993,0.7792410851,-2.367025375
57.15331844,-1.412731051,0.6751912236,-2.172190428
57.16332821,-1.268972158,0.5703953505,-1.955595374
57.17333797,-1.074585319,0.4069903791,-1.61994338
57.18337825,-0.9026049972,0.2804987133,-1.301164389
57.19338802,-0.7075698972,0.1891871393,-0.9502331018
57.2034283,-0.476144284,0.1229031384,-0.5572196245
57.2134991,-0.1904462576,0.05676111579,-0.1082723215
57.2235699,0.1146049798,-0.0153467441,0.349960953
